Code;CodeShare;Stops;Source Airport ID;Destination Airport;Airline ID;;;;;;;;;;;;;;;;
456;;0;3533;BIM;20710;;;;;;;;;;;;;;;;
457;;0;3533;ELH;20710;;;;;;;;;;;;;;;;
458;;0;3533;EYW;20710;;;;;;;;;;;;;;;;
459;;0;3533;FPO;20710;;;;;;;;;;;;;;;;
460;;0;3533;GGT;20710;;;;;;;;;;;;;;;;
461;;0;3533;GHB;20710;;;;;;;;;;;;;;;;
462;;0;3533;MCO;20710;;;;;;;;;;;;;;;;
463;;0;3533;MHH;20710;;;;;;;;;;;;;;;;
464;;0;3533;TCB;20710;;;;;;;;;;;;;;;;
465;;0;3533;TPA;20710;;;;;;;;;;;;;;;;
466;;0;1948;FLL;20710;;;;;;;;;;;;;;;;
467;;0;1941;FLL;20710;;;;;;;;;;;;;;;;
468;;0;1941;GHB;20710;;;;;;;;;;;;;;;;
469;;0;1944;FLL;20710;;;;;;;;;;;;;;;;
470;;0;6130;TUP;20710;;;;;;;;;;;;;;;;
471;;0;3472;MCO;20710;;;;;;;;;;;;;;;;
472;;0;3472;TPA;20710;;;;;;;;;;;;;;;;
473;;0;3712;MHH;20710;;;;;;;;;;;;;;;;
474;;0;3712;TPA;20710;;;;;;;;;;;;;;;;
475;;0;6958;ATL;20710;;;;;;;;;;;;;;;;
476;;0;3754;ATL;20710;;;;;;;;;;;;;;;;
477;;0;3754;MCO;20710;;;;;;;;;;;;;;;;
478;;0;3878;FLL;20710;;;;;;;;;;;;;;;;
479;;0;3878;GNV;20710;;;;;;;;;;;;;;;;
480;;0;3878;MCN;20710;;;;;;;;;;;;;;;;
481;;0;3878;MHH;20710;;;;;;;;;;;;;;;;
482;;0;3878;PNS;20710;;;;;;;;;;;;;;;;
483;;0;3878;RSW;20710;;;;;;;;;;;;;;;;
484;;0;3878;TLH;20710;;;;;;;;;;;;;;;;
485;;0;4335;ATL;20710;;;;;;;;;;;;;;;;
486;;0;1930;FLL;20710;;;;;;;;;;;;;;;;
487;;0;1930;JAX;20710;;;;;;;;;;;;;;;;
488;;0;1930;MCO;20710;;;;;;;;;;;;;;;;
489;;0;1930;PBI;20710;;;;;;;;;;;;;;;;
490;;0;5756;ATL;20710;;;;;;;;;;;;;;;;
491;;0;3722;ELH;20710;;;;;;;;;;;;;;;;
492;;0;3722;MHH;20710;;;;;;;;;;;;;;;;
493;;0;3722;TPA;20710;;;;;;;;;;;;;;;;
494;;0;5759;ATL;20710;;;;;;;;;;;;;;;;
495;;0;3564;MCO;20710;;;;;;;;;;;;;;;;
496;;0;3564;TPA;20710;;;;;;;;;;;;;;;;
497;;0;3793;EYW;20710;;;;;;;;;;;;;;;;
498;;0;3793;MCO;20710;;;;;;;;;;;;;;;;
499;;0;1934;FLL;20710;;;;;;;;;;;;;;;;
500;;0;3698;MCO;20710;;;;;;;;;;;;;;;;
501;;0;3698;TPA;20710;;;;;;;;;;;;;;;;
502;;0;3646;EYW;20710;;;;;;;;;;;;;;;;
503;;0;3646;FLL;20710;;;;;;;;;;;;;;;;
504;;0;3646;GNV;20710;;;;;;;;;;;;;;;;
505;;0;3646;JAX;20710;;;;;;;;;;;;;;;;
506;;0;3646;PBI;20710;;;;;;;;;;;;;;;;
507;;0;3646;PNS;20710;;;;;;;;;;;;;;;;
508;;0;3646;TLH;20710;;;;;;;;;;;;;;;;
509;;0;5773;ATL;20710;;;;;;;;;;;;;;;;
510;;0;5773;GLH;20710;;;;;;;;;;;;;;;;
511;;0;580;NDR;9818;;;;;;;;;;;;;;;;
512;;0;580;TNG;9818;;;;;;;;;;;;;;;;
513;;0;1218;CMN;9818;;;;;;;;;;;;;;;;
514;;0;1218;NDR;9818;;;;;;;;;;;;;;;;
515;;0;1218;TNG;9818;;;;;;;;;;;;;;;;
516;;0;1525;CMN;9818;;;;;;;;;;;;;;;;
517;;0;1538;CMN;9818;;;;;;;;;;;;;;;;
518;;0;302;CMN;9818;;;;;;;;;;;;;;;;
519;;0;302;NDR;9818;;;;;;;;;;;;;;;;
520;;0;302;TNG;9818;;;;;;;;;;;;;;;;
521;;0;344;NDR;9818;;;;;;;;;;;;;;;;
522;;0;1074;BCN;9818;;;;;;;;;;;;;;;;
523;;0;1074;BGY;9818;;;;;;;;;;;;;;;;
524;;0;1074;BLQ;9818;;;;;;;;;;;;;;;;
525;;0;1074;BRU;9818;;;;;;;;;;;;;;;;
526;;0;1074;CUF;9818;;;;;;;;;;;;;;;;
527;;0;1074;LGW;9818;;;;;;;;;;;;;;;;
528;;0;1074;LYS;9818;;;;;;;;;;;;;;;;
529;;0;1074;MPL;9818;;;;;;;;;;;;;;;;
530;;0;1074;SAW;9818;;;;;;;;;;;;;;;;
531;;0;1074;TLS;9818;;;;;;;;;;;;;;;;
532;;0;1074;TSF;9818;;;;;;;;;;;;;;;;
533;;0;1534;CMN;9818;;;;;;;;;;;;;;;;
534;;0;1066;MPL;9818;;;;;;;;;;;;;;;;
535;;0;502;CMN;9818;;;;;;;;;;;;;;;;
536;;0;502;TNG;9818;;;;;;;;;;;;;;;;
537;;0;1335;CMN;9818;;;;;;;;;;;;;;;;
538;;0;1359;CMN;9818;;;;;;;;;;;;;;;;
539;;0;1359;FEZ;9818;;;;;;;;;;;;;;;;
540;;0;1359;NDR;9818;;;;;;;;;;;;;;;;
541;;0;5673;AMS;9818;;;;;;;;;;;;;;;;
542;;0;5673;BCN;9818;;;;;;;;;;;;;;;;
543;;0;5673;BRU;9818;;;;;;;;;;;;;;;;
544;;0;5673;CGN;9818;;;;;;;;;;;;;;;;
545;;0;5673;MPL;9818;;;;;;;;;;;;;;;;
546;;0;5673;PMI;9818;;;;;;;;;;;;;;;;
547;;0;3998;NDR;9818;;;;;;;;;;;;;;;;
548;;0;4317;CMN;9818;;;;;;;;;;;;;;;;
549;;0;1273;CMN;9818;;;;;;;;;;;;;;;;
550;;0;1080;AMS;9818;;;;;;;;;;;;;;;;
551;;0;1080;BCN;9818;;;;;;;;;;;;;;;;
552;;0;1080;BRU;9818;;;;;;;;;;;;;;;;
553;;0;1080;LGW;9818;;;;;;;;;;;;;;;;
554;;0;1539;CMN;9818;;;;;;;;;;;;;;;;
555;;0;2895;LSP;5002;;;;;;;;;;;;;;;;
556;;0;2895;MAR;5002;;;;;;;;;;;;;;;;
557;;0;2896;CUR;5002;;;;;;;;;;;;;;;;
558;;0;2897;AUA;5002;;;;;;;;;;;;;;;;
559;;0;2844;AUA;5002;;;;;;;;;;;;;;;;
560;;0;2848;AUA;5002;;;;;;;;;;;;;;;;
561;;0;2966;DME;3545;;;;;;;;;;;;;;;;
562;;0;2966;LED;3545;;;;;;;;;;;;;;;;
563;;0;2980;DME;3545;;;;;;;;;;;;;;;;
564;;0;4029;ASF;3545;;;;;;;;;;;;;;;;
565;;0;4029;BHK;3545;;;;;;;;;;;;;;;;
566;;0;4029;EGO;3545;;;;;;;;;;;;;;;;
567;;0;4029;FEG;3545;;;;;;;;;;;;;;;;
568;;0;4029;KSQ;3545;;;;;;;;;;;;;;;;
569;;0;4029;NMA;3545;;;;;;;;;;;;;;;;
570;;0;4029;NVI;3545;;;;;;;;;;;;;;;;
571;;0;4029;SKD;3545;;;;;;;;;;;;;;;;
572;;0;4029;TIV;3545;;;;;;;;;;;;;;;;
573;;0;6156;DME;3545;;;;;;;;;;;;;;;;
574;;0;6149;DME;3545;;;;;;;;;;;;;;;;
575;;0;6153;DME;3545;;;;;;;;;;;;;;;;
576;;0;2948;ASF;3545;;;;;;;;;;;;;;;;
577;;0;6150;DME;3545;;;;;;;;;;;;;;;;
578;;0;6485;DME;3545;;;;;;;;;;;;;;;;
579;;0;2981;DME;3545;;;;;;;;;;;;;;;;
580;;0;1743;DME;3545;;;;;;;;;;;;;;;;
581;;0;2874;PTP;11741;;;;;;;;;;;;;;;;
582;;0;2774;FDF;11741;;;;;;;;;;;;;;;;
583;;0;2897;SDQ;11741;;;;;;;;;;;;;;;;
584;;0;2877;PTP;11741;;;;;;;;;;;;;;;;
585;;0;2877;SXM;11741;;;;;;;;;;;;;;;;
586;;0;2878;CAY;11741;;;;;;;;;;;;;;;;
587;;0;2878;PTP;11741;;;;;;;;;;;;;;;;
588;;0;2878;SDQ;11741;;;;;;;;;;;;;;;;
589;;0;2878;SLU;11741;;;;;;;;;;;;;;;;
590;;0;2881;ANU;11741;;;;;;;;;;;;;;;;
591;;0;2881;DOM;11741;;;;;;;;;;;;;;;;
592;;0;2881;FDF;11741;;;;;;;;;;;;;;;;
593;;0;2881;SBH;11741;;;;;;;;;;;;;;;;
594;;0;2881;SDQ;11741;;;;;;;;;;;;;;;;
595;;0;2881;SFG;11741;;;;;;;;;;;;;;;;
596;;0;2881;SXM;11741;;;;;;;;;;;;;;;;
597;;0;6460;PTP;11741;;;;;;;;;;;;;;;;
598;;0;1762;PTP;11741;;;;;;;;;;;;;;;;
599;;0;1762;SXM;11741;;;;;;;;;;;;;;;;
600;;0;2879;PTP;11741;;;;;;;;;;;;;;;;
601;;0;2893;FDF;11741;;;;;;;;;;;;;;;;
602;;0;2899;DOM;11741;;;;;;;;;;;;;;;;
603;;0;2899;PTP;11741;;;;;;;;;;;;;;;;
604;;0;2899;SDQ;11741;;;;;;;;;;;;;;;;
605;;0;6351;XIY;4608;;;;;;;;;;;;;;;;
606;;0;3370;CKG;4608;;;;;;;;;;;;;;;;
607;;0;3370;CTU;4608;;;;;;;;;;;;;;;;
608;;0;3370;SPN;4608;;;;;;;;;;;;;;;;
609;;0;3375;CGQ;4608;;;;;;;;;;;;;;;;
610;;0;3375;CKG;4608;;;;;;;;;;;;;;;;
611;;0;3375;CTU;4608;;;;;;;;;;;;;;;;
612;;0;3375;HGH;4608;;;;;;;;;;;;;;;;
613;;0;3375;HRB;4608;;;;;;;;;;;;;;;;
614;;0;3375;KMG;4608;;;;;;;;;;;;;;;;
615;;0;3375;URC;4608;;;;;;;;;;;;;;;;
616;;0;4380;CGO;4608;;;;;;;;;;;;;;;;
617;;0;4380;NKG;4608;;;;;;;;;;;;;;;;
618;;0;4380;TNA;4608;;;;;;;;;;;;;;;;
619;;0;4380;TSN;4608;;;;;;;;;;;;;;;;
620;;0;3393;CAN;4608;;;;;;;;;;;;;;;;
621;;0;3393;CGO;4608;;;;;;;;;;;;;;;;
622;;0;3393;CSX;4608;;;;;;;;;;;;;;;;
623;;0;3393;CTU;4608;;;;;;;;;;;;;;;;
624;;0;3393;CZX;4608;;;;;;;;;;;;;;;;
625;;0;3393;DLC;4608;;;;;;;;;;;;;;;;
626;;0;3393;DYG;4608;;;;;;;;;;;;;;;;
627;;0;3393;HAK;4608;;;;;;;;;;;;;;;;
628;;0;3393;HGH;4608;;;;;;;;;;;;;;;;
629;;0;3393;HKT;4608;;;;;;;;;;;;;;;;
630;;0;3393;INC;4608;;;;;;;;;;;;;;;;
631;;0;3393;KHN;4608;;;;;;;;;;;;;;;;
632;;0;3393;KMG;4608;;;;;;;;;;;;;;;;
633;;0;3393;LHW;4608;;;;;;;;;;;;;;;;
634;;0;3393;LJG;4608;;;;;;;;;;;;;;;;
635;;0;3393;LXA;4608;;;;;;;;;;;;;;;;
636;;0;3393;NGB;4608;;;;;;;;;;;;;;;;
637;;0;3393;NKG;4608;;;;;;;;;;;;;;;;
638;;0;3393;NNG;4608;;;;;;;;;;;;;;;;
639;;0;3393;PEK;4608;;;;;;;;;;;;;;;;
640;;0;3393;PVG;4608;;;;;;;;;;;;;;;;
641;;0;3393;PZI;4608;;;;;;;;;;;;;;;;
642;;0;3393;SWA;4608;;;;;;;;;;;;;;;;
643;;0;3393;SYD;4608;;;;;;;;;;;;;;;;
644;;0;3393;SYX;4608;;;;;;;;;;;;;;;;
645;;0;3393;SZX;4608;;;;;;;;;;;;;;;;
646;;0;3393;TNA;4608;;;;;;;;;;;;;;;;
647;;0;3393;TSA;4608;;;;;;;;;;;;;;;;
648;;0;3393;TSN;4608;;;;;;;;;;;;;;;;
649;;0;3393;TYN;4608;;;;;;;;;;;;;;;;
650;;0;3393;URC;4608;;;;;;;;;;;;;;;;
651;;0;3393;WUH;4608;;;;;;;;;;;;;;;;
652;;0;3393;WUX;4608;;;;;;;;;;;;;;;;
653;;0;3393;XIY;4608;;;;;;;;;;;;;;;;
654;;0;3393;XNN;4608;;;;;;;;;;;;;;;;
655;;0;3393;YIH;4608;;;;;;;;;;;;;;;;
656;;0;3393;ZHA;4608;;;;;;;;;;;;;;;;
657;;0;3371;CKG;4608;;;;;;;;;;;;;;;;
658;;0;3371;CTU;4608;;;;;;;;;;;;;;;;
659;;0;3371;FOC;4608;;;;;;;;;;;;;;;;
660;;0;3371;KMG;4608;;;;;;;;;;;;;;;;
661;;0;3371;SHE;4608;;;;;;;;;;;;;;;;
662;;0;3371;WNZ;4608;;;;;;;;;;;;;;;;
663;;0;3371;XMN;4608;;;;;;;;;;;;;;;;
664;;0;3395;CAN;4608;;;;;;;;;;;;;;;;
665;;0;3395;CGO;4608;;;;;;;;;;;;;;;;
666;;0;3395;CKG;4608;;;;;;;;;;;;;;;;
667;;0;3395;CSX;4608;;;;;;;;;;;;;;;;
668;;0;3395;DCY;4608;;;;;;;;;;;;;;;;
669;;0;3395;DSN;4608;;;;;;;;;;;;;;;;
670;;0;3395;HAK;4608;;;;;;;;;;;;;;;;
671;;0;3395;HDG;4608;;;;;;;;;;;;;;;;
672;;0;3395;HET;4608;;;;;;;;;;;;;;;;
673;;0;3395;HFE;4608;;;;;;;;;;;;;;;;
674;;0;3395;HGH;4608;;;;;;;;;;;;;;;;
675;;0;3395;HKG;4608;;;;;;;;;;;;;;;;
676;;0;3395;HKT;4608;;;;;;;;;;;;;;;;
677;;0;3395;ICN;4608;;;;;;;;;;;;;;;;
678;;0;3395;INC;4608;;;;;;;;;;;;;;;;
679;;0;3395;JHG;4608;;;;;;;;;;;;;;;;
680;;0;3395;JIQ;4608;;;;;;;;;;;;;;;;
681;;0;3395;JZH;4608;;;;;;;;;;;;;;;;
682;;0;3395;KHN;4608;;;;;;;;;;;;;;;;
683;;0;3395;KMG;4608;;;;;;;;;;;;;;;;
684;;0;3395;KOW;4608;;;;;;;;;;;;;;;;
685;;0;3395;KWE;4608;;;;;;;;;;;;;;;;
686;;0;3395;LHW;4608;;;;;;;;;;;;;;;;
687;;0;3395;LJG;4608;;;;;;;;;;;;;;;;
688;;0;3395;LUM;4608;;;;;;;;;;;;;;;;
689;;0;3395;LXA;4608;;;;;;;;;;;;;;;;
690;;0;3395;LZY;4608;;;;;;;;;;;;;;;;
691;;0;3395;MEL;4608;;;;;;;;;;;;;;;;
692;;0;3395;NKG;4608;;;;;;;;;;;;;;;;
693;;0;3395;NNG;4608;;;;;;;;;;;;;;;;
694;;0;3395;PEK;4608;;;;;;;;;;;;;;;;
695;;0;3395;PVG;4608;;;;;;;;;;;;;;;;
696;;0;3395;PZI;4608;;;;;;;;;;;;;;;;
697;;0;3395;SHE;4608;;;;;;;;;;;;;;;;
698;;0;3395;SJW;4608;;;;;;;;;;;;;;;;
699;;0;3395;SYX;4608;;;;;;;;;;;;;;;;
700;;0;3395;SZX;4608;;;;;;;;;;;;;;;;
701;;0;3395;TAO;4608;;;;;;;;;;;;;;;;
702;;0;3395;TNA;4608;;;;;;;;;;;;;;;;
703;;0;3395;TSA;4608;;;;;;;;;;;;;;;;
704;;0;3395;TSN;4608;;;;;;;;;;;;;;;;
705;;0;3395;TYN;4608;;;;;;;;;;;;;;;;
706;;0;3395;URC;4608;;;;;;;;;;;;;;;;
707;;0;3395;WNZ;4608;;;;;;;;;;;;;;;;
708;;0;3395;WUH;4608;;;;;;;;;;;;;;;;
709;;0;3395;WUX;4608;;;;;;;;;;;;;;;;
710;;0;3395;WXN;4608;;;;;;;;;;;;;;;;
711;;0;3395;XIC;4608;;;;;;;;;;;;;;;;
712;;0;3395;XIY;4608;;;;;;;;;;;;;;;;
713;;0;3395;XMN;4608;;;;;;;;;;;;;;;;
714;;0;3395;XNN;4608;;;;;;;;;;;;;;;;
715;;0;3395;XUZ;4608;;;;;;;;;;;;;;;;
716;;0;3395;YIH;4608;;;;;;;;;;;;;;;;
717;;0;3395;YTY;4608;;;;;;;;;;;;;;;;
718;;0;4109;CKG;4608;;;;;;;;;;;;;;;;
719;;0;4109;HRB;4608;;;;;;;;;;;;;;;;
720;;0;4109;XMN;4608;;;;;;;;;;;;;;;;
721;;0;4109;ZUH;4608;;;;;;;;;;;;;;;;
722;;0;6344;TYN;4608;;;;;;;;;;;;;;;;
723;;0;9310;CTU;4608;;;;;;;;;;;;;;;;
724;;0;3404;CKG;4608;;;;;;;;;;;;;;;;
725;;0;3404;HGH;4608;;;;;;;;;;;;;;;;
726;;0;3404;HRB;4608;;;;;;;;;;;;;;;;
727;;0;3404;TNA;4608;;;;;;;;;;;;;;;;
728;;0;3404;XUZ;4608;;;;;;;;;;;;;;;;
729;;0;4308;LHW;4608;;;;;;;;;;;;;;;;
730;;0;6434;CTU;4608;;;;;;;;;;;;;;;;
731;;0;6434;SHE;4608;;;;;;;;;;;;;;;;
732;;0;6353;CKG;4608;;;;;;;;;;;;;;;;
733;;0;6353;NKG;4608;;;;;;;;;;;;;;;;
734;;0;3385;CSX;4608;;;;;;;;;;;;;;;;
735;;0;3385;XIY;4608;;;;;;;;;;;;;;;;
736;;0;9311;LXA;4608;;;;;;;;;;;;;;;;
737;;0;9311;XIY;4608;;;;;;;;;;;;;;;;
738;;0;4120;CKG;4608;;;;;;;;;;;;;;;;
739;;0;4120;CTU;4608;;;;;;;;;;;;;;;;
740;;0;4120;HGH;4608;;;;;;;;;;;;;;;;
741;;0;4120;NGB;4608;;;;;;;;;;;;;;;;
742;;0;4120;ZUH;4608;;;;;;;;;;;;;;;;
743;;0;8407;CTU;4608;;;;;;;;;;;;;;;;
744;;0;6345;CTU;4608;;;;;;;;;;;;;;;;
745;;0;3389;CTU;4608;;;;;;;;;;;;;;;;
746;;0;3386;CGO;4608;;;;;;;;;;;;;;;;
747;;0;3386;CKG;4608;;;;;;;;;;;;;;;;
748;;0;3386;CTU;4608;;;;;;;;;;;;;;;;
749;;0;3386;DLC;4608;;;;;;;;;;;;;;;;
750;;0;3386;HAK;4608;;;;;;;;;;;;;;;;
751;;0;3386;KWE;4608;;;;;;;;;;;;;;;;
752;;0;3386;TSN;4608;;;;;;;;;;;;;;;;
753;;0;3386;TYN;4608;;;;;;;;;;;;;;;;
754;;0;3077;CTU;4608;;;;;;;;;;;;;;;;
755;;0;3077;YIH;4608;;;;;;;;;;;;;;;;
756;;0;3077;ZHA;4608;;;;;;;;;;;;;;;;
757;;0;3179;CKG;4608;;;;;;;;;;;;;;;;
758;;0;3179;CTU;4608;;;;;;;;;;;;;;;;
759;;0;3400;CGO;4608;;;;;;;;;;;;;;;;
760;;0;3400;CZX;4608;;;;;;;;;;;;;;;;
761;;0;3400;DLC;4608;;;;;;;;;;;;;;;;
762;;0;3400;INC;4608;;;;;;;;;;;;;;;;
763;;0;3400;NGB;4608;;;;;;;;;;;;;;;;
764;;0;3400;NKG;4608;;;;;;;;;;;;;;;;
765;;0;3400;NZH;4608;;;;;;;;;;;;;;;;
766;;0;3400;SJW;4608;;;;;;;;;;;;;;;;
767;;0;3400;TNA;4608;;;;;;;;;;;;;;;;
768;;0;3400;TSN;4608;;;;;;;;;;;;;;;;
769;;0;3400;WNZ;4608;;;;;;;;;;;;;;;;
770;;0;3400;WUH;4608;;;;;;;;;;;;;;;;
771;;0;3400;XIY;4608;;;;;;;;;;;;;;;;
772;;0;3400;XUZ;4608;;;;;;;;;;;;;;;;
773;;0;3930;CTU;4608;;;;;;;;;;;;;;;;
774;;0;4085;CKG;4608;;;;;;;;;;;;;;;;
775;;0;4085;CTU;4608;;;;;;;;;;;;;;;;
776;;0;4085;HRB;4608;;;;;;;;;;;;;;;;
777;;0;4085;KWL;4608;;;;;;;;;;;;;;;;
778;;0;6432;LHW;4608;;;;;;;;;;;;;;;;
779;;0;3381;CTU;4608;;;;;;;;;;;;;;;;
780;;0;3381;KMG;4608;;;;;;;;;;;;;;;;
781;;0;8781;CTU;4608;;;;;;;;;;;;;;;;
782;;0;6386;KWE;4608;;;;;;;;;;;;;;;;
783;;0;6386;WUH;4608;;;;;;;;;;;;;;;;
784;;0;4301;CTU;4608;;;;;;;;;;;;;;;;
785;;0;3397;URC;4608;;;;;;;;;;;;;;;;
786;;0;3384;CKG;4608;;;;;;;;;;;;;;;;
787;;0;3384;CTU;4608;;;;;;;;;;;;;;;;
788;;0;3384;KMG;4608;;;;;;;;;;;;;;;;
789;;0;3384;NGB;4608;;;;;;;;;;;;;;;;
790;;0;3382;CGO;4608;;;;;;;;;;;;;;;;
791;;0;3382;CKG;4608;;;;;;;;;;;;;;;;
792;;0;3382;CSX;4608;;;;;;;;;;;;;;;;
793;;0;3382;CTU;4608;;;;;;;;;;;;;;;;
794;;0;3382;JHG;4608;;;;;;;;;;;;;;;;
795;;0;3382;KHN;4608;;;;;;;;;;;;;;;;
796;;0;3382;KWE;4608;;;;;;;;;;;;;;;;
797;;0;3382;LUM;4608;;;;;;;;;;;;;;;;
798;;0;3382;NGB;4608;;;;;;;;;;;;;;;;
799;;0;3382;NKG;4608;;;;;;;;;;;;;;;;
800;;0;3382;TAO;4608;;;;;;;;;;;;;;;;
801;;0;3382;TNA;4608;;;;;;;;;;;;;;;;
802;;0;3382;TPE;4608;;;;;;;;;;;;;;;;
803;;0;3382;WXN;4608;;;;;;;;;;;;;;;;
804;;0;3382;XIY;4608;;;;;;;;;;;;;;;;
805;;0;3382;XMN;4608;;;;;;;;;;;;;;;;
806;;0;3382;XUZ;4608;;;;;;;;;;;;;;;;
807;;0;6379;CTU;4608;;;;;;;;;;;;;;;;
808;;0;6379;XMN;4608;;;;;;;;;;;;;;;;
809;;0;3394;CTU;4608;;;;;;;;;;;;;;;;
810;;0;3394;HGH;4608;;;;;;;;;;;;;;;;
811;;0;3394;JJN;4608;;;;;;;;;;;;;;;;
812;;0;3394;KMG;4608;;;;;;;;;;;;;;;;
813;;0;3394;LHW;4608;;;;;;;;;;;;;;;;
814;;0;3394;SYX;4608;;;;;;;;;;;;;;;;
815;;0;3394;WNZ;4608;;;;;;;;;;;;;;;;
816;;0;3394;XUZ;4608;;;;;;;;;;;;;;;;
817;;0;3372;INC;4608;;;;;;;;;;;;;;;;
818;;0;3372;SJW;4608;;;;;;;;;;;;;;;;
819;;0;3372;SYX;4608;;;;;;;;;;;;;;;;
820;;0;3378;CKG;4608;;;;;;;;;;;;;;;;
821;;0;3378;CTU;4608;;;;;;;;;;;;;;;;
822;;0;3378;DNH;4608;;;;;;;;;;;;;;;;
823;;0;3378;JGN;4608;;;;;;;;;;;;;;;;
824;;0;3378;KWE;4608;;;;;;;;;;;;;;;;
825;;0;3378;TSN;4608;;;;;;;;;;;;;;;;
826;;0;4033;CKG;4608;;;;;;;;;;;;;;;;
827;;0;4033;CTU;4608;;;;;;;;;;;;;;;;
828;;0;4033;MIG;4608;;;;;;;;;;;;;;;;
829;;0;6376;CTU;4608;;;;;;;;;;;;;;;;
830;;0;6376;KMG;4608;;;;;;;;;;;;;;;;
831;;0;4097;CKG;4608;;;;;;;;;;;;;;;;
832;;0;4097;CTU;4608;;;;;;;;;;;;;;;;
833;;0;4097;GXH;4608;;;;;;;;;;;;;;;;
834;;0;4097;XIY;4608;;;;;;;;;;;;;;;;
835;;0;4097;XNN;4608;;;;;;;;;;;;;;;;
836;;0;6385;XIY;4608;;;;;;;;;;;;;;;;
837;;0;6402;CTU;4608;;;;;;;;;;;;;;;;
838;;0;3339;CTU;4608;;;;;;;;;;;;;;;;
839;;0;6400;LJG;4608;;;;;;;;;;;;;;;;
840;;0;6400;NKG;4608;;;;;;;;;;;;;;;;
841;;0;6400;SYX;4608;;;;;;;;;;;;;;;;
842;;0;6400;XNN;4608;;;;;;;;;;;;;;;;
843;;0;3387;CKG;4608;;;;;;;;;;;;;;;;
844;;0;3387;HAK;4608;;;;;;;;;;;;;;;;
845;;0;3387;HRB;4608;;;;;;;;;;;;;;;;
846;;0;3387;KHN;4608;;;;;;;;;;;;;;;;
847;;0;3387;KMG;4608;;;;;;;;;;;;;;;;
848;;0;3387;SHE;4608;;;;;;;;;;;;;;;;
849;;0;3387;SYX;4608;;;;;;;;;;;;;;;;
850;;0;3388;CGQ;4608;;;;;;;;;;;;;;;;
851;;0;3388;CKG;4608;;;;;;;;;;;;;;;;
852;;0;3388;CTU;4608;;;;;;;;;;;;;;;;
853;;0;3388;DYG;4608;;;;;;;;;;;;;;;;
854;;0;3388;HRB;4608;;;;;;;;;;;;;;;;
855;;0;3388;KMG;4608;;;;;;;;;;;;;;;;
856;;0;3388;MIG;4608;;;;;;;;;;;;;;;;
857;;0;3388;SYX;4608;;;;;;;;;;;;;;;;
858;;0;3373;CKG;4608;;;;;;;;;;;;;;;;
859;;0;3373;CTU;4608;;;;;;;;;;;;;;;;
860;;0;3373;SGN;4608;;;;;;;;;;;;;;;;
861;;0;3373;WUH;4608;;;;;;;;;;;;;;;;
862;;0;5475;WUH;4608;;;;;;;;;;;;;;;;
863;;0;6954;HRB;4608;;;;;;;;;;;;;;;;
864;;0;3364;CKG;4608;;;;;;;;;;;;;;;;
865;;0;3364;CTU;4608;;;;;;;;;;;;;;;;
866;;0;3364;WXN;4608;;;;;;;;;;;;;;;;
867;;0;3364;ZHY;4608;;;;;;;;;;;;;;;;
868;;0;3406;CKG;4608;;;;;;;;;;;;;;;;
869;;0;3406;CTU;4608;;;;;;;;;;;;;;;;
870;;0;3406;SPN;4608;;;;;;;;;;;;;;;;
871;;0;6435;CKG;4608;;;;;;;;;;;;;;;;
872;;0;6435;CTU;4608;;;;;;;;;;;;;;;;
873;;0;3205;NNG;4608;;;;;;;;;;;;;;;;
874;;0;4144;CSX;4608;;;;;;;;;;;;;;;;
875;;0;4144;CTU;4608;;;;;;;;;;;;;;;;
876;;0;4144;DSN;4608;;;;;;;;;;;;;;;;
877;;0;4144;NGB;4608;;;;;;;;;;;;;;;;
878;;0;4144;TYN;4608;;;;;;;;;;;;;;;;
879;;0;4144;XUZ;4608;;;;;;;;;;;;;;;;
880;;0;4144;YVR;4608;;;;;;;;;;;;;;;;
881;;0;6347;CTU;4608;;;;;;;;;;;;;;;;
882;;0;6347;HRB;4608;;;;;;;;;;;;;;;;
883;;0;6347;KWL;4608;;;;;;;;;;;;;;;;
884;;0;2244;CAN;4608;;;;;;;;;;;;;;;;
885;;0;2244;PVG;4608;;;;;;;;;;;;;;;;
886;;0;4302;CKG;4608;;;;;;;;;;;;;;;;
887;;0;3361;CKG;4608;;;;;;;;;;;;;;;;
888;;0;4030;CKG;4608;;;;;;;;;;;;;;;;
889;;0;4030;CTU;4608;;;;;;;;;;;;;;;;
890;;0;4030;KWE;4608;;;;;;;;;;;;;;;;
891;;0;4030;KWL;4608;;;;;;;;;;;;;;;;
892;;0;4030;MIG;4608;;;;;;;;;;;;;;;;
893;;0;4030;NGB;4608;;;;;;;;;;;;;;;;
894;;0;4030;NKG;4608;;;;;;;;;;;;;;;;
895;;0;4030;TNA;4608;;;;;;;;;;;;;;;;
896;;0;4030;WNZ;4608;;;;;;;;;;;;;;;;
897;;0;4030;YBP;4608;;;;;;;;;;;;;;;;
898;;0;3374;CKG;4608;;;;;;;;;;;;;;;;
899;;0;3374;CTU;4608;;;;;;;;;;;;;;;;
900;;0;3374;WXN;4608;;;;;;;;;;;;;;;;
901;;0;3390;CTU;4608;;;;;;;;;;;;;;;;
902;;0;3390;KMG;4608;;;;;;;;;;;;;;;;
903;;0;4108;CGQ;4608;;;;;;;;;;;;;;;;
904;;0;4108;CKG;4608;;;;;;;;;;;;;;;;
905;;0;4108;CTU;4608;;;;;;;;;;;;;;;;
